productName,releaseYear_scaled,memSize_scaled,memBusWidth_scaled,gpuClock_scaled,memClock_scaled,unifiedShader_scaled,tmu_scaled,rop_scaled,manufacturer_encoded,igp_encoded,bus_encoded,memType_encoded,gpuChip_encoded
Radeon HD 6480G IGP,0.6756756756756772,0.007999751999938,0.011764705882352941,0.1869883670831538,0.369449378330373,0.013333333333333332,0.013636363636363636,0.015625,1,1,5,24,425
Radeon HD 6480G IGP,0.6756756756756772,0.007999751999938,0.011764705882352941,0.25118483412322273,0.369449378330373,0.008735632183908045,0.00909090909090909,0.015625,1,1,5,24,427
Radeon HD 6490,0.6756756756756772,0.007999751999938,0.011764705882352941,0.23265833692373977,0.21980461811722912,0.01793103448275862,0.01818181818181818,0.03125,1,0,19,2,397
Radeon HD 6490M,0.6756756756756772,0.0039997509999377505,0.00392156862745098,0.34037052994398964,0.3530195381882771,0.008735632183908045,0.00909090909090909,0.015625,1,0,19,11,413
Radeon HD 6490M Mac Edition,0.6756756756756772,0.001999750499937625,0.00392156862745098,0.31882809133993967,0.3503552397868561,0.008735632183908045,0.00909090909090909,0.015625,1,0,19,11,413
Radeon HD 6510,0.6756756756756772,0.007999751999938,0.011764705882352941,0.2757432141318397,0.21980461811722912,0.022528735632183907,0.022727272727272728,0.03125,1,0,19,9,397
Radeon HD 6510,0.6756756756756772,0.007999751999938,0.011764705882352941,0.2757432141318397,0.29396092362344584,0.01793103448275862,0.01818181818181818,0.03125,1,0,19,9,447
Radeon HD 6520G IGP,0.6756756756756772,0.007999751999938,0.011764705882352941,0.16803102111158982,0.369449378330373,0.01793103448275862,0.01818181818181818,0.03125,1,1,5,24,425
Radeon HD 6530,0.6756756756756772,0.007999751999938,0.011764705882352941,0.2757432141318397,0.2642095914742451,0.022528735632183907,0.022727272727272728,0.03125,1,0,19,9,397
Radeon HD 6530D IGP,0.6756756756756772,0.007999751999938,0.011764705882352941,0.1869883670831538,0.369449378330373,0.01793103448275862,0.01818181818181818,0.03125,1,1,5,24,425
Radeon HD 6550A,0.6756756756756772,0.015624753906188475,0.011764705882352941,0.23265833692373977,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,9,311
Radeon HD 6550D IGP,0.6756756756756772,0.007999751999938,0.011764705882352941,0.25420077552778975,0.369449378330373,0.022528735632183907,0.022727272727272728,0.03125,1,1,5,24,425
Radeon HD 6570,0.6756756756756772,0.015624753906188475,0.011764705882352941,0.2757432141318397,0.44182948490230906,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,11,447
Radeon HD 6570,0.6756756756756772,0.007999751999938,0.011764705882352941,0.2757432141318397,0.21980461811722912,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,9,438
Radeon HD 6570 OEM,0.6756756756756772,0.007999751999938,0.011764705882352941,0.2757432141318397,0.39742451154529307,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,9,447
Radeon HD 6570M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.25420077552778975,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.0625,1,0,7,9,461
Radeon HD 6610M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.1895734597156398,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,3,461
Radeon HD 6620G IGP,0.6756756756756772,0.007999751999938,0.011764705882352941,0.1869883670831538,0.369449378330373,0.022528735632183907,0.022727272727272728,0.03125,1,1,5,24,425
Radeon HD 6625M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.1895734597156398,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,3,461
Radeon HD 6630M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.2111158983196898,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,3,461
Radeon HD 6630M Mac Edition,0.6756756756756772,0.001999750499937625,0.00392156862745098,0.2111158983196898,0.2642095914742451,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,11,461
Radeon HD 6650A,0.6756756756756772,0.007999751999938,0.011764705882352941,0.25420077552778975,0.39742451154529307,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,3,303
Radeon HD 6650M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.25420077552778975,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,3,461
Radeon HD 6670,0.6756756756756772,0.007999751999938,0.011764705882352941,0.34037052994398964,0.44182948490230906,0.027126436781609194,0.02727272727272727,0.03125,1,0,19,11,447
Radeon HD 6670A,0.6756756756756772,0.007999751999938,0.011764705882352941,0.25420077552778975,0.44182948490230906,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,11,447
Radeon HD 6730M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.3080568720379147,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,9,461
Radeon HD 6750,0.6756756756756772,0.007999751999938,0.011764705882352941,0.2972856527358897,0.5084369449378331,0.04091954022988506,0.04090909090909091,0.0625,1,0,19,11,185
Radeon HD 6750M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.25420077552778975,0.3530195381882771,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,9,461
Radeon HD 6750M Mac Edition,0.6756756756756772,0.0039997509999377505,0.011764705882352941,0.25333907798362776,0.3503552397868561,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,11,461
Radeon HD 6770,0.6756756756756772,0.007999751999938,0.011764705882352941,0.3619129685480396,0.5306394316163411,0.04551724137931035,0.045454545454545456,0.0625,1,0,19,11,185
Radeon HD 6770M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.3080568720379147,0.39742451154529307,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,11,461
Radeon HD 6770M Mac Edition,0.6756756756756772,0.0039997509999377505,0.011764705882352941,0.3080568720379147,0.39742451154529307,0.027126436781609194,0.02727272727272727,0.03125,1,0,7,11,461
Radeon HD 6790,0.6756756756756772,0.007999751999938,0.027450980392156862,0.3576044808272296,0.46403197158081705,0.04551724137931035,0.045454545454545456,0.0625,1,0,19,11,26
Radeon HD 6830M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.24342955622576476,0.3530195381882771,0.04551724137931035,0.045454545454545456,0.0625,1,0,19,3,165
Radeon HD 6850 X2,0.6756756756756772,0.015624753906188475,0.027450980392156862,0.34037052994398964,0.46403197158081705,0.05471264367816092,0.05454545454545454,0.125,1,0,19,11,26
Radeon HD 6850M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.28651443343386473,0.3530195381882771,0.04551724137931035,0.045454545454545456,0.0625,1,0,19,9,165
Radeon HD 6870 X2,0.6756756756756772,0.007999751999938,0.027450980392156862,0.3834554071520896,0.46403197158081705,0.0639080459770115,0.06363636363636363,0.125,1,0,19,11,26
Radeon HD 6870M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.28651443343386473,0.44182948490230906,0.04551724137931035,0.045454545454545456,0.0625,1,0,8,11,165
Radeon HD 6930,0.6756756756756772,0.007999751999938,0.027450980392156862,0.31882809133993967,0.5306394316163411,0.07310344827586207,0.09090909090909091,0.125,1,0,19,11,60
Radeon HD 6950M,0.6756756756756772,0.007999751999938,0.027450980392156862,0.24558380008616976,0.39742451154529307,0.05471264367816092,0.05454545454545454,0.125,1,0,8,11,30
Radeon HD 6970M,0.6756756756756772,0.007999751999938,0.027450980392156862,0.2886686772942697,0.39742451154529307,0.05471264367816092,0.05454545454545454,0.125,1,0,8,11,30
Radeon HD 6970M Mac Edition,0.6756756756756772,0.015624753906188475,0.027450980392156862,0.2886686772942697,0.39742451154529307,0.05471264367816092,0.05454545454545454,0.125,1,0,8,11,30
Radeon HD 6970M Rebrand,0.6756756756756772,0.007999751999938,0.011764705882352941,0.34037052994398964,0.44182948490230906,0.04551724137931035,0.045454545454545456,0.0625,1,0,8,11,34
Radeon HD 6990,0.6756756756756772,0.015624753906188475,0.027450980392156862,0.3532959931064196,0.5528419182948491,0.08781609195402298,0.10909090909090909,0.125,1,0,19,11,15
Radeon HD 6990M,0.6756756756756772,0.015624753906188475,0.027450980392156862,0.3037483843171047,0.39742451154529307,0.0639080459770115,0.06363636363636363,0.125,1,0,8,11,30
Radeon HD 6990M Rebrand,0.6756756756756772,0.007999751999938,0.011764705882352941,0.34037052994398964,0.48623445825932504,0.04551724137931035,0.045454545454545456,0.0625,1,0,8,11,34
Radeon HD 7690M,0.6756756756756772,0.007999751999938,0.011764705882352941,0.3080568720379147,0.39742451154529307,0.027126436781609194,0.02727272727272727,0.0625,1,0,7,3,438
Radeon HD 7970,0.6756756756756772,0.023437255859313964,0.043137254901960784,0.3942266264541146,0.6083481349911191,0.11724137931034483,0.14545454545454545,0.125,1,0,21,11,436
Tegra 3 GPU,0.6756756756756772,0.007999751999938,0.011764705882352941,0.1749246014648858,0.369449378330373,0.021609195402298848,0.00909090909090909,0.03125,5,1,5,24,189
Tesla C2050,0.6756756756756772,0.023437255859313964,0.043137254901960784,0.24299870745368377,0.3308170515097691,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,117
Tesla C2070,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.24299870745368377,0.32948490230905864,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,117
Tesla C2075,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.24299870745368377,0.34547069271758435,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,121
Tesla C2090,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.2761740629039207,0.4080817051509769,0.02896551724137931,0.07272727272727272,0.1875,5,0,19,11,121
Tesla M2050,0.6756756756756772,0.023437255859313964,0.043137254901960784,0.24342955622576476,0.3410301953818828,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,117
Tesla M2070,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.24299870745368377,0.34547069271758435,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,117
Tesla M2070-Q,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.24299870745368377,0.34547069271758435,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,117
Tesla M2075,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.24299870745368377,0.34547069271758435,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,121
Tesla M2090,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.2761740629039207,0.4080817051509769,0.02896551724137931,0.07272727272727272,0.1875,5,0,19,11,121
Tesla S2050,0.6756756756756772,0.023437255859313964,0.043137254901960784,0.24299870745368377,0.3410301953818828,0.02528735632183908,0.06363636363636363,0.1875,5,0,19,11,117
Tesla X2070,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.2761740629039207,0.4080817051509769,0.02896551724137931,0.07272727272727272,0.1875,5,0,19,11,121
Tesla X2090,0.6756756756756772,0.04687476171869043,0.043137254901960784,0.2761740629039207,0.4080817051509769,0.02896551724137931,0.07272727272727272,0.1875,5,0,19,11,121
Aubrey Isle,0.6486486486486527,0.015624753906188475,0.027450980392156862,0.5127100387763894,0.5306394316163411,0.02896551724137931,0.03636363636363636,0.0,3,0,19,11,192
FirePro 2460 Multi-View,0.6486486486486527,0.0039997509999377505,0.027450980392156862,0.2111158983196898,0.21980461811722912,0.004137931034482759,0.00909090909090909,0.015625,2,0,19,3,61
FirePro M3900,0.6486486486486527,0.007999751999938,0.00392156862745098,0.31882809133993967,0.39742451154529307,0.008735632183908045,0.00909090909090909,0.015625,1,0,19,9,413
FirePro M5800,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2757432141318397,0.3530195381882771,0.022528735632183907,0.022727272727272728,0.03125,2,0,19,11,249
FirePro M7820,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2972856527358897,0.44182948490230906,0.04551724137931035,0.045454545454545456,0.0625,2,0,19,11,34
FirePro RG220,0.6486486486486527,0.0039997509999377505,0.027450980392156862,0.2111158983196898,0.3530195381882771,0.004137931034482759,0.00909090909090909,0.015625,2,0,19,9,238
FirePro RG220A,0.6486486486486527,0.0039997509999377505,0.027450980392156862,0.2111158983196898,0.3530195381882771,0.004137931034482759,0.00909090909090909,0.015625,1,0,19,9,238
FirePro V3800,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.2757432141318397,0.39742451154529307,0.022528735632183907,0.022727272727272728,0.03125,2,0,19,3,397
FirePro V4800,0.6486486486486527,0.007999751999938,0.011764705882352941,0.3295993106419647,0.39742451154529307,0.022528735632183907,0.022727272727272728,0.03125,2,0,19,11,397
FirePro V5800,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2929771650150797,0.44182948490230906,0.04551724137931035,0.045454545454545456,0.0625,2,0,19,11,185
FirePro V5800 DVI,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2929771650150797,0.44182948490230906,0.04551724137931035,0.045454545454545456,0.0625,2,0,19,11,185
FirePro V7800,0.6486486486486527,0.015624753906188475,0.027450980392156862,0.2972856527358897,0.44182948490230906,0.08229885057471265,0.08181818181818182,0.125,2,0,19,11,76
FirePro V8800,0.6486486486486527,0.015624753906188475,0.027450980392156862,0.35114174924601466,0.5084369449378331,0.09149425287356322,0.09090909090909091,0.125,2,0,19,11,76
FirePro V9800,0.6486486486486527,0.031249757812439452,0.027450980392156862,0.3619129685480396,0.5084369449378331,0.09149425287356322,0.09090909090909091,0.125,2,0,19,11,76
FirePro V9800P,0.6486486486486527,0.031249757812439452,0.027450980392156862,0.3619129685480396,0.5084369449378331,0.09149425287356322,0.09090909090909091,0.125,2,0,19,11,76
FireStream 9350,0.6486486486486527,0.015624753906188475,0.027450980392156862,0.2972856527358897,0.44182948490230906,0.08229885057471265,0.08181818181818182,0.125,1,0,19,11,76
FireStream 9370,0.6486486486486527,0.031249757812439452,0.027450980392156862,0.35114174924601466,0.5084369449378331,0.09149425287356322,0.09090909090909091,0.125,1,0,19,11,76
GeForce 305M,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.22188711762171479,0.3086145648312611,0.0004597701149425287,0.00909090909090909,0.015625,5,0,19,9,157
GeForce 310M,0.6486486486486527,0.007999751999938,0.00392156862745098,0.25678586816027577,0.29396092362344584,0.0004597701149425287,0.00909090909090909,0.015625,5,0,19,3,157
GeForce 310M,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.2649719948298147,0.3485790408525755,0.0004597701149425287,0.00909090909090909,0.015625,5,0,19,3,157
GeForce 310M,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.2649719948298147,0.3530195381882771,0.0004597701149425287,0.00909090909090909,0.015625,5,0,19,9,157
GeForce 315 OEM,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.20034467901766478,0.3485790408525755,0.0022988505747126436,0.01818181818181818,0.03125,5,0,19,3,156
GeForce 320M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.1895734597156398,0.369449378330373,0.0022988505747126436,0.01818181818181818,0.03125,5,1,19,24,50
GeForce 320M Mac Edition,0.6486486486486527,0.007999751999938,0.011764705882352941,0.1895734597156398,0.369449378330373,0.0022988505747126436,0.01818181818181818,0.03125,5,1,19,24,50
GeForce 405 OEM,0.6486486486486527,0.007999751999938,0.011764705882352941,0.20034467901766478,0.17539964476021314,0.0009195402298850573,0.013636363636363636,0.03125,5,0,19,2,156
GeForce 405 OEM,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.20034467901766478,0.3530195381882771,0.0022988505747126436,0.01818181818181818,0.03125,5,0,19,3,156
GeForce 405 OEM,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.24946143903489876,0.3485790408525755,0.0004597701149425287,0.00909090909090909,0.015625,5,0,19,3,157
GeForce 8400 GS Rev. 3,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.2197328737613098,0.17539964476021314,0.0,0.004545454545454545,0.015625,5,0,19,2,157
GeForce 9500 GT Mac Edition,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.23265833692373977,0.3530195381882771,0.001379310344827586,0.01818181818181818,0.03125,5,0,19,9,108
GeForce GT 220,0.6486486486486527,0.007999751999938,0.011764705882352941,0.25420077552778975,0.3086145648312611,0.0022988505747126436,0.02727272727272727,0.03125,5,0,19,9,104
GeForce GT 240M LE,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.25420077552778975,0.17539964476021314,0.001379310344827586,0.01818181818181818,0.03125,5,0,19,2,108
GeForce GT 320 OEM,0.6486486486486527,0.007999751999938,0.011764705882352941,0.22834984920292978,0.3485790408525755,0.00367816091954023,0.02727272727272727,0.03125,5,0,19,9,155
GeForce GT 320M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2111158983196898,0.3485790408525755,0.0009195402298850573,0.00909090909090909,0.03125,5,0,19,3,156
GeForce GT 325M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.1895734597156398,0.3086145648312611,0.0022988505747126436,0.01818181818181818,0.03125,5,0,19,3,156
GeForce GT 330 OEM,0.6486486486486527,0.007999751999938,0.027450980392156862,0.2111158983196898,0.3530195381882771,0.005057471264367816,0.05454545454545454,0.03125,5,0,19,9,102
GeForce GT 330 OEM,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.23265833692373977,0.44182948490230906,0.005057471264367816,0.03636363636363636,0.03125,5,0,19,9,155
GeForce GT 330 OEM,0.6486486486486527,0.001999750499937625,0.011764705882352941,0.2111158983196898,0.22424511545293072,0.005057471264367816,0.05454545454545454,0.0625,5,0,19,2,103
GeForce GT 330M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.24342955622576476,0.3530195381882771,0.0022988505747126436,0.01818181818181818,0.03125,5,0,7,9,156
GeForce GT 330M Mac Edition,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.2111158983196898,0.3485790408525755,0.0022988505747126436,0.01818181818181818,0.03125,5,0,7,9,156
GeForce GT 335M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.1895734597156398,0.3530195381882771,0.00367816091954023,0.02727272727272727,0.03125,5,0,19,9,155
GeForce GT 340 OEM,0.6486486486486527,0.007999751999938,0.011764705882352941,0.23265833692373977,0.3752220248667851,0.005057471264367816,0.03636363636363636,0.03125,5,0,19,9,155
GeForce GT 415 OEM,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.2649719948298147,0.14564831261101244,0.0022988505747126436,0.01818181818181818,0.03125,5,0,19,3,156
GeForce GT 415M,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.2111158983196898,0.3530195381882771,0.0022988505747126436,0.00909090909090909,0.015625,5,0,19,3,120
GeForce GT 420 OEM,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2972856527358897,0.39742451154529307,0.0022988505747126436,0.004545454545454545,0.015625,5,0,19,3,120
GeForce GT 420M,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.2111158983196898,0.3530195381882771,0.005057471264367816,0.01818181818181818,0.015625,5,0,19,3,120
GeForce GT 425M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.23696682464454977,0.3530195381882771,0.005057471264367816,0.01818181818181818,0.015625,5,0,19,3,120
GeForce GT 430,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.2972856527358897,0.3530195381882771,0.005057471264367816,0.01818181818181818,0.015625,5,0,19,3,120
GeForce GT 430 OEM,0.6486486486486527,0.015624753906188475,0.011764705882352941,0.2972856527358897,0.3530195381882771,0.005057471264367816,0.01818181818181818,0.015625,5,0,19,3,120
GeForce GT 430 PCI,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.2972856527358897,0.2642095914742451,0.005057471264367816,0.01818181818181818,0.015625,5,0,19,3,120
GeForce GT 435M,0.6486486486486527,0.015624753906188475,0.011764705882352941,0.2757432141318397,0.3530195381882771,0.005057471264367816,0.01818181818181818,0.015625,5,0,19,3,120
GeForce GT 440 OEM,0.6486486486486527,0.01199975299993825,0.0196078431372549,0.34467901766479964,0.39742451154529307,0.007816091954022988,0.02727272727272727,0.09375,5,0,19,3,119
GeForce GT 445M,0.6486486486486527,0.023437255859313964,0.0196078431372549,0.24989228780697975,0.3530195381882771,0.007816091954022988,0.02727272727272727,0.09375,5,0,19,3,119
GeForce GT 445M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.24127531236535976,0.2753108348134991,0.007816091954022988,0.02727272727272727,0.0625,5,0,19,11,119
GeForce GTS 350M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2111158983196898,0.3530195381882771,0.005057471264367816,0.03636363636363636,0.03125,5,0,11,11,155
GeForce GTS 360M,0.6486486486486527,0.007999751999938,0.011764705882352941,0.23265833692373977,0.39742451154529307,0.005057471264367816,0.03636363636363636,0.03125,5,0,11,11,155
GeForce GTS 450,0.6486486486486527,0.007999751999938,0.011764705882352941,0.3330461008186127,0.39831261101243337,0.01057471264367816,0.03636363636363636,0.0625,5,0,19,11,119
GeForce GTS 450 OEM,0.6486486486486527,0.01199975299993825,0.0196078431372549,0.33606204222317965,0.44182948490230906,0.007816091954022988,0.02727272727272727,0.09375,5,0,19,11,119
GeForce GTS 450 OEM,0.6486486486486527,0.0039997509999377505,0.011764705882352941,0.3330461008186127,0.39831261101243337,0.007816091954022988,0.02727272727272727,0.0625,5,0,19,11,119
GeForce GTX 275 PhysX Edition,0.6486486486486527,0.0069997517499379375,0.050980392156862744,0.2684187850064627,0.5013321492007106,0.013333333333333332,0.09090909090909091,0.109375,5,0,19,9,154
GeForce GTX 285M,0.6486486486486527,0.007999751999938,0.027450980392156862,0.25420077552778975,0.44182948490230906,0.006896551724137931,0.07272727272727272,0.0625,5,0,8,9,102
GeForce GTX 460,0.6486486486486527,0.007999751999938,0.027450980392156862,0.28651443343386473,0.39742451154529307,0.018850574712643675,0.06363636363636363,0.125,5,0,19,11,118
GeForce GTX 460,0.6486486486486527,0.005999751499937875,0.0196078431372549,0.28651443343386473,0.39742451154529307,0.018850574712643675,0.06363636363636363,0.09375,5,0,19,11,118
GeForce GTX 460 OEM,0.6486486486486527,0.007999751999938,0.027450980392156862,0.2757432141318397,0.3752220248667851,0.018850574712643675,0.06363636363636363,0.125,5,0,19,11,118
GeForce GTX 460 SE,0.6486486486486527,0.007999751999938,0.027450980392156862,0.2757432141318397,0.3752220248667851,0.016091954022988506,0.05454545454545454,0.125,5,0,19,11,118
GeForce GTX 460 SE v2,0.6486486486486527,0.005999751499937875,0.0196078431372549,0.2757432141318397,0.3752220248667851,0.016091954022988506,0.05454545454545454,0.09375,5,0,19,11,122
GeForce GTX 460M,0.6486486486486527,0.01199975299993825,0.0196078431372549,0.28651443343386473,0.2753108348134991,0.01057471264367816,0.03636363636363636,0.09375,5,0,19,11,119
GeForce GTX 465,0.6486486486486527,0.007999751999938,0.027450980392156862,0.25764756570443775,0.3539076376554174,0.019770114942528734,0.049999999999999996,0.125,5,0,19,11,117
GeForce GTX 470,0.6486486486486527,0.009999752499938125,0.03529411764705882,0.25764756570443775,0.369449378330373,0.02528735632183908,0.06363636363636363,0.15625,5,0,19,11,117
GeForce GTX 470M,0.6486486486486527,0.01199975299993825,0.0196078431372549,0.22619560534252478,0.3308170515097691,0.016091954022988506,0.05454545454545454,0.09375,5,0,8,11,118
GeForce GTX 480,0.6486486486486527,0.01199975299993825,0.043137254901960784,0.2977165015079707,0.4080817051509769,0.027126436781609194,0.06818181818181818,0.1875,5,0,19,11,117
GeForce GTX 480M,0.6486486486486527,0.015624753906188475,0.027450980392156862,0.1788022404136148,0.2642095914742451,0.019770114942528734,0.049999999999999996,0.125,5,0,8,11,117
GeForce GTX 570,0.6486486486486527,0.009999752499938125,0.03529411764705882,0.31107281344248167,0.41962699822380106,0.027126436781609194,0.06818181818181818,0.15625,5,0,19,11,121
GeForce GTX 570 Rev. 2,0.6486486486486527,0.009999752499938125,0.03529411764705882,0.31107281344248167,0.41962699822380106,0.027126436781609194,0.06818181818181818,0.15625,5,0,19,11,121
GeForce GTX 580,0.6486486486486527,0.01199975299993825,0.043137254901960784,0.32830676432572165,0.44271758436944936,0.02896551724137931,0.07272727272727272,0.1875,5,0,19,11,121
GMA,0.6486486486486527,0.007999751999938,0.011764705882352941,0.22533390779836276,0.369449378330373,0.021609195402298848,0.0022727272727272726,0.00390625,3,1,17,24,65
GMA 600,0.6486486486486527,0.007999751999938,0.011764705882352941,0.16803102111158982,0.369449378330373,0.001379310344827586,0.004545454545454545,0.00390625,3,1,17,24,200
HD Graphics,0.6486486486486527,0.007999751999938,0.011764705882352941,0.22533390779836276,0.369449378330373,0.005057471264367816,0.013636363636363636,0.0078125,3,1,28,24,180
HD Graphics,0.6486486486486527,0.007999751999938,0.011764705882352941,0.05299439896596295,0.369449378330373,0.005057471264367816,0.01818181818181818,0.0078125,3,1,28,24,180
Mobility Radeon HD 4225 IGP,0.6486486486486527,0.007999751999938,0.011764705882352941,0.15941404566996983,0.369449378330373,0.0018390804597701149,0.004545454545454545,0.015625,2,1,17,24,357
Mobility Radeon HD 4250 IGP,0.6486486486486527,0.007999751999938,0.011764705882352941,0.2111158983196898,0.369449378330373,0.0018390804597701149,0.004545454545454545,0.015625,2,1,14,24,357
Mobility Radeon HD 4270 IGP,0.6486486486486527,0.007999751999938,0.011764705882352941,0.24989228780697975,0.369449378330373,0.0018390804597701149,0.004545454545454545,0.015625,2,1,17,24,357
Mobility Radeon HD 4550,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.23265833692373977,0.3086145648312611,0.004137931034482759,0.00909090909090909,0.015625,2,0,11,9,237
Mobility Radeon HD 5145,0.6486486486486527,0.007999751999938,0.00392156862745098,0.3059026281775097,0.39742451154529307,0.004137931034482759,0.00909090909090909,0.015625,2,0,19,9,237
Mobility Radeon HD 5165,0.6486486486486527,0.007999751999938,0.011764705882352941,0.25420077552778975,0.39742451154529307,0.01793103448275862,0.03636363636363636,0.03125,2,0,19,9,239
Mobility Radeon HD 530v,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.2111158983196898,0.2642095914742451,0.004137931034482759,0.00909090909090909,0.015625,2,0,7,9,237
Mobility Radeon HD 540v,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.23265833692373977,0.3530195381882771,0.004137931034482759,0.00909090909090909,0.015625,2,0,7,9,237
Mobility Radeon HD 5430,0.6486486486486527,0.007999751999938,0.00392156862745098,0.2111158983196898,0.3530195381882771,0.004137931034482759,0.00909090909090909,0.015625,2,0,19,9,308
Mobility Radeon HD 5450,0.6486486486486527,0.007999751999938,0.00392156862745098,0.28651443343386473,0.3530195381882771,0.004137931034482759,0.00909090909090909,0.015625,2,0,19,9,308
Mobility Radeon HD 5450,0.6486486486486527,0.007999751999938,0.00392156862745098,0.2757432141318397,0.29396092362344584,0.004137931034482759,0.00909090909090909,0.015625,2,0,19,9,308
Mobility Radeon HD 545v,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.3059026281775097,0.3530195381882771,0.004137931034482759,0.00909090909090909,0.015625,2,0,7,9,237
Mobility Radeon HD 5470,0.6486486486486527,0.0039997509999377505,0.00392156862745098,0.31882809133993967,0.3530195381882771,0.004137931034482759,0.00909090909090909,0.015625,2,0,19,11,308
Mobility Radeon HD 550v,0.6486486486486527,0.007999751999938,0.011764705882352941,0.1895734597156398,0.2642095914742451,0.01793103448275862,0.03636363636363636,0.03125,2,0,19,9,239
Mobility Radeon HD 560v,0.6486486486486527,0.007999751999938,0.011764705882352941,0.23265833692373977,0.3530195381882771,0.01793103448275862,0.03636363636363636,0.03125,2,0,19,9,239
Mobility Radeon HD 5650,0.6486486486486527,0.007999751999938,0.011764705882352941,0.1895734597156398,0.3530195381882771,0.022528735632183907,0.022727272727272728,0.03125,2,0,19,9,249
Mobility Radeon HD 565v,0.6486486486486527,0.007999751999938,0.011764705882352941,0.28651443343386473,0.3530195381882771,0.01793103448275862,0.03636363636363636,0.03125,2,0,19,9,239
